,SQ,RQ,PQ
974,33.33333432674408,1.6008667647838593,1.6008667647838593
975,33.33333432674408,1.6016537323594093,1.6016537323594093
976,33.33333432674408,1.6024388372898102,1.6024388372898102
977,33.33333432674408,1.603221707046032,1.603221707046032
978,33.33333432674408,1.604001596570015,1.604001596570015
979,33.33333432674408,1.6047798097133636,1.6047798097133636
980,33.33333432674408,1.605556160211563,1.605556160211563
981,33.33333432674408,1.6063304618000984,1.6063304618000984
982,33.33333432674408,1.6071012243628502,1.6071012243628502
983,33.33333432674408,1.6078697517514229,1.6078697517514229
984,33.33333432674408,1.6086366027593613,1.6086366027593613
985,33.33333432674408,1.60940270870924,1.60940270870924
986,33.33333432674408,1.6101647168397903,1.6101647168397903
987,33.33333432674408,1.610925979912281,1.610925979912281
988,33.33333432674408,1.6119299456477165,1.6119299456477165
989,33.33333432674408,1.612931676208973,1.612931676208973
990,33.33333432674408,1.6139311715960503,1.6139311715960503
991,33.33333432674408,1.6149282455444336,1.6149282455444336
992,33.33333432674408,1.615922898054123,1.615922898054123
993,33.33333432674408,1.6169151291251183,1.6169151291251183
994,33.33333432674408,1.6179054975509644,1.6179054975509644
995,33.33333432674408,1.6188936308026314,1.6188936308026314
996,33.33333432674408,1.6198791563510895,1.6198791563510895
997,33.33333432674408,1.6208622604608536,1.6208622604608536
998,33.33333432674408,1.6218433156609535,1.6218433156609535
999,33.33333432674408,1.6228219494223595,1.6228219494223595
1000,33.33333432674408,1.6237981617450714,1.6237981617450714
1001,33.33333432674408,1.6247721388936043,1.6247721388936043
1002,33.33333432674408,1.625743880867958,1.625743880867958
1003,33.33333432674408,1.6267133876681328,1.6267133876681328
1004,33.33333432674408,1.6276812180876732,1.6276812180876732
1005,33.33333432674408,1.6286462545394897,1.6286462545394897
1006,33.33333432674408,1.6296092420816422,1.6296092420816422
1007,33.33333432674408,1.6305699944496155,1.6305699944496155
1008,33.33333432674408,1.6315285116434097,1.6315285116434097
1009,33.33333432674408,1.63248460739851,1.63248460739851
1010,33.33333432674408,1.633439026772976,1.633439026772976
1011,33.33333432674408,1.6343910247087479,1.6343910247087479
1012,33.33333432674408,1.6353407874703407,1.6353407874703407
1013,33.33333432674408,1.6362885013222694,1.6362885013222694
1014,33.33333432674408,1.637234352529049,1.637234352529049
1015,33.33333432674408,1.6381779685616493,1.6381779685616493
1016,33.33333432674408,1.6391195356845856,1.6391195356845856
1017,33.33333432674408,1.6400588676333427,1.6400588676333427
1018,33.33333432674408,1.640995778143406,1.640995778143406
1019,33.33333432674408,1.641930639743805,1.641930639743805
1020,33.33333432674408,1.64286307990551,1.64286307990551
1021,33.33333432674408,1.6437934711575508,1.6437934711575508
1022,33.33333432674408,1.6447216272354126,1.6447216272354126
1023,33.33333432674408,1.64564810693264,1.64564810693264
1024,33.33333432674408,1.6465725377202034,1.6465725377202034
1025,33.33333432674408,1.6474949195981026,1.6474949195981026
1026,33.33333432674408,1.6465550288558006,1.6465550288558006
1027,33.33333432674408,1.6456147655844688,1.6456147655844688
1028,33.33333432674408,1.6446780413389206,1.6446780413389206
1029,33.33333432674408,1.6437431797385216,1.6437431797385216
1030,33.33333432674408,1.642809808254242,1.642809808254242
1031,33.33333432674408,1.6418760642409325,1.6418760642409325
1032,33.33333432674408,1.6409436240792274,1.6409436240792274
1033,33.33333432674408,1.6400136053562164,1.6400136053562164
1034,33.33333432674408,1.639084704220295,1.639084704220295
1035,33.33333432674408,1.6381599009037018,1.6381599009037018
1036,33.33333432674408,1.637236401438713,1.637236401438713
1037,33.33333432674408,1.6363145783543587,1.6363145783543587
1038,33.33333432674408,1.6353944316506386,1.6353944316506386
1039,33.33333432674408,1.6344761475920677,1.6344761475920677
1040,33.33333432674408,1.6335593536496162,1.6335593536496162
1041,33.33333432674408,1.6326438635587692,1.6326438635587692
1042,33.33333432674408,1.6317285597324371,1.6317285597324371
1043,33.33333432674408,1.6308166086673737,1.6308166086673737
1044,33.33333432674408,1.6299046576023102,1.6299046576023102
1045,33.33333432674408,1.6289938241243362,1.6289938241243362
1046,33.33333432674408,1.6280865296721458,1.6280865296721458
1047,33.33333432674408,1.6271809116005898,1.6271809116005898
1048,33.33333432674408,1.626277156174183,1.626277156174183
1049,33.33333432674408,1.6253747045993805,1.6253747045993805
1050,33.33333432674408,1.6244739294052124,1.6244739294052124
1051,33.33333432674408,1.6235748305916786,1.6235748305916786
1052,33.33333432674408,1.6226772218942642,1.6226772218942642
1053,33.33333432674408,1.621779054403305,1.621779054403305
1054,33.33333432674408,1.6208827495574951,1.6208827495574951
1055,33.33333432674408,1.6199879348278046,1.6199879348278046
1056,33.33333432674408,1.6190949827432632,1.6190949827432632
1057,33.33333432674408,1.6182031482458115,1.6182031482458115
1058,33.33333432674408,1.6173146665096283,1.6173146665096283
1059,33.33333432674408,1.6164261847734451,1.6164261847734451
1060,33.33333432674408,1.6155406832695007,1.6155406832695007
1061,33.33333432674408,1.6146570444107056,1.6146570444107056
1062,33.33333432674408,1.6137750819325447,1.6137750819325447
1063,33.33333432674408,1.6128921881318092,1.6128921881318092
1064,33.33333432674408,1.6119789332151413,1.6119789332151413
1065,33.33333432674408,1.6110679134726524,1.6110679134726524
1066,33.33333432674408,1.6101578250527382,1.6101578250527382
1067,33.33333432674408,1.6092471778392792,1.6092471778392792
1068,33.33333432674408,1.6083382070064545,1.6083382070064545
1069,33.33333432674408,1.607430912554264,1.607430912554264
1070,33.33333432674408,1.6065243631601334,1.6065243631601334
1071,33.33333432674408,1.6056200489401817,1.6056200489401817
1072,33.33333432674408,1.604718528687954,1.604718528687954
1073,33.33333432674408,1.6038162633776665,1.6038162633776665
1074,33.33333432674408,1.602916233241558,1.602916233241558
1075,33.33333432674408,1.6020199283957481,1.6020199283957481
1076,33.33333432674408,1.6011232510209084,1.6011232510209084
1077,33.33333432674408,1.6002299264073372,1.6002299264073372
1078,33.33333432674408,1.5993373468518257,1.5993373468518257
1079,33.33333432674408,1.598447933793068,1.598447933793068
1080,33.33333432674408,1.597556471824646,1.597556471824646
1081,33.33333432674408,1.5966694802045822,1.5966694802045822
1082,33.33333432674408,1.5957815572619438,1.5957815572619438
1083,33.33333432674408,1.5948943793773651,1.5948943793773651
1084,33.33333432674408,1.5940114855766296,1.5940114855766296
1085,33.33333432674408,1.5931271016597748,1.5931271016597748
1086,33.33333432674408,1.5922456979751587,1.5922456979751587
1087,33.33333432674408,1.5913672745227814,1.5913672745227814
1088,33.33333432674408,1.5904895961284637,1.5904895961284637
1089,33.33333432674408,1.5896134078502655,1.5896134078502655
1090,33.33333432674408,1.5887387096881866,1.5887387096881866
1091,33.33333432674408,1.5878640115261078,1.5878640115261078
1092,33.33333432674408,1.586989127099514,1.586989127099514
1093,33.33333432674408,1.586117409169674,1.586117409169674
1094,33.33333432674408,1.5852469950914383,1.5852469950914383
1095,33.33333432674408,1.5843778848648071,1.5843778848648071
1096,33.33333432674408,1.5835098922252655,1.5835098922252655
1097,33.33333432674408,1.5826426446437836,1.5826426446437836
1098,33.33333432674408,1.581776887178421,1.581776887178421
1099,33.33333432674408,1.5809133648872375,1.5809133648872375
1100,33.33333432674408,1.5800511464476585,1.5800511464476585
1101,33.33333432674408,1.579190045595169,1.579190045595169
1102,33.33333432674408,1.5780547633767128,1.5780547633767128
1103,33.33333432674408,1.5769219025969505,1.5769219025969505
1104,33.33333432674408,1.5757914632558823,1.5757914632558823
1105,33.33333432674408,1.5746647492051125,1.5746647492051125
1106,33.33333432674408,1.5735389664769173,1.5735389664769173
1107,33.33333432674408,1.5724174678325653,1.5724174678325653
1108,33.33333432674408,1.5712983906269073,1.5712983906269073
1109,33.33333432674408,1.5701793134212494,1.5701793134212494
1110,33.33333432674408,1.5690628439188004,1.5690628439188004
1111,33.33333432674408,1.5679484233260155,1.5679484233260155
1112,33.33333432674408,1.5668373554944992,1.5668373554944992
1113,33.33333432674408,1.5657277777791023,1.5657277777791023
1114,33.33333432674408,1.5646198764443398,1.5646198764443398
1115,33.33333432674408,1.5635160729289055,1.5635160729289055
1116,33.33333432674408,1.5624127350747585,1.5624127350747585
1117,33.33333432674408,1.5613113529980183,1.5613113529980183
1118,33.33333432674408,1.5602143481373787,1.5602143481373787
1119,33.33333432674408,1.5591176226735115,1.5591176226735115
1120,33.33333432674408,1.5580249950289726,1.5580249950289726
1121,33.33333432674408,1.5569324605166912,1.5569324605166912
1122,33.33333432674408,1.5558421611785889,1.5558421611785889
1123,33.33333432674408,1.554754376411438,1.554754376411438
1124,33.33333432674408,1.5536682680249214,1.5536682680249214
1125,33.33333432674408,1.5525845810770988,1.5525845810770988
1126,33.33333432674408,1.5515033155679703,1.5515033155679703
1127,33.33333432674408,1.5504236333072186,1.5504236333072186
1128,33.33333432674408,1.5493478626012802,1.5493478626012802
1129,33.33333432674408,1.548274327069521,1.548274327069521
1130,33.33333432674408,1.5472018159925938,1.5472018159925938
1131,33.33333432674408,1.5461315400898457,1.5461315400898457
1132,33.33333432674408,1.5450626611709595,1.5450626611709595
1133,33.33333432674408,1.5439961105585098,1.5439961105585098
1134,33.33333432674408,1.5429317951202393,1.5429317951202393
1135,33.33333432674408,1.5418698079884052,1.5418698079884052
1136,33.33333432674408,1.5408094972372055,1.5408094972372055
1137,33.33333432674408,1.53975123539567,1.53975123539567
1138,33.33333432674408,1.5386950224637985,1.5386950224637985
1139,33.33333432674408,1.5376410447061062,1.5376410447061062
1140,33.33333432674408,1.5377365984022617,1.5377365984022617
1141,33.33333432674408,1.5378307551145554,1.5378307551145554
1142,33.33333432674408,1.5379253774881363,1.5379253774881363
1143,33.33333432674408,1.5380190685391426,1.5380190685391426
1144,33.33333432674408,1.538112573325634,1.538112573325634
1145,33.33333432674408,1.5382051467895508,1.5382051467895508
1146,33.33333432674408,1.5382968820631504,1.5382968820631504
1147,33.33333432674408,1.5383890829980373,1.5383890829980373
1148,33.33333432674408,1.5384803526103497,1.5384803526103497
1149,33.33333432674408,1.5385712496936321,1.5385712496936321
1150,33.33333432674408,1.5386617742478848,1.5386617742478848
1151,33.33333432674408,1.53875183314085,1.53875183314085
1152,33.33333432674408,1.538841426372528,1.538841426372528
1153,33.33333432674408,1.5389304608106613,1.5389304608106613
1154,33.33333432674408,1.5390189364552498,1.5390189364552498
1155,33.33333432674408,1.5391071327030659,1.5391071327030659
1156,33.33333432674408,1.5391942113637924,1.5391942113637924
1157,33.33333432674408,1.5392813831567764,1.5392813831567764
1158,33.33333432674408,1.5393676236271858,1.5393676236271858
1159,33.33333432674408,1.5394536778330803,1.5394536778330803
1160,33.33333432674408,1.539538986980915,1.539538986980915
1161,33.33333432674408,1.539623737335205,1.539623737335205
1162,33.33333432674408,1.539708487689495,1.539708487689495
1163,33.33333432674408,1.5397929586470127,1.5397929586470127
1164,33.33333432674408,1.5398768708109856,1.5398768708109856
1165,33.33333432674408,1.5399603173136711,1.5399603173136711
1166,33.33333432674408,1.5400431118905544,1.5400431118905544
1167,33.33333432674408,1.5401252545416355,1.5401252545416355
1168,33.33333432674408,1.5402070246636868,1.5402070246636868
1169,33.33333432674408,1.5402881428599358,1.5402881428599358
1170,33.33333432674408,1.5403686091303825,1.5403686091303825
1171,33.33333432674408,1.540448796004057,1.540448796004057
1172,33.33333432674408,1.540528703480959,1.540528703480959
1173,33.33333432674408,1.5406088903546333,1.5406088903546333
1174,33.33333432674408,1.5406880527734756,1.5406880527734756
1175,33.33333432674408,1.5407662838697433,1.5407662838697433
1176,33.33333432674408,1.540844514966011,1.540844514966011
1177,33.33333432674408,1.5409220941364765,1.5409220941364765
1178,33.33333432674408,1.5407747589051723,1.5407747589051723
1179,33.33333432674408,1.5406291000545025,1.5406291000545025
1180,33.33333432674408,1.5404818579554558,1.5404818579554558
1181,33.33333432674408,1.5403348952531815,1.5403348952531815
1182,33.33333432674408,1.5401876531541348,1.5401876531541348
1183,33.33333432674408,1.5400409698486328,1.5400409698486328
1184,33.33333432674408,1.5398945659399033,1.5398945659399033
1185,33.33333432674408,1.5397478826344013,1.5397478826344013
1186,33.33333432674408,1.5396013855934143,1.5396013855934143
1187,33.33333432674408,1.5394548885524273,1.5394548885524273
1188,33.33333432674408,1.5393086709082127,1.5393086709082127
1189,33.33333432674408,1.5391619876027107,1.5391619876027107
1190,33.33333432674408,1.539015956223011,1.539015956223011
1191,33.33333432674408,1.5388697385787964,1.5388697385787964
1192,33.33333432674408,1.5387233346700668,1.5387233346700668
1193,33.33333432674408,1.538578700274229,1.538578700274229
1194,33.33333432674408,1.5384326688945293,1.5384326688945293
1195,33.33333432674408,1.5382882207632065,1.5382882207632065
1196,33.33333432674408,1.5381425619125366,1.5381425619125366
1197,33.33333432674408,1.537996530532837,1.537996530532837
1198,33.33333432674408,1.5378521755337715,1.5378521755337715
1199,33.33333432674408,1.5377064235508442,1.5377064235508442
1200,33.33333432674408,1.5375603921711445,1.5375603921711445
1201,33.33333432674408,1.5374149195849895,1.5374149195849895
1202,33.33333432674408,1.5372689813375473,1.5372689813375473
1203,33.33333432674408,1.5371237881481647,1.5371237881481647
1204,33.33333432674408,1.5369783155620098,1.5369783155620098
1205,33.33333432674408,1.5368337742984295,1.5368337742984295
1206,33.33333432674408,1.5366886742413044,1.5366886742413044
1207,33.33333432674408,1.536543294787407,1.536543294787407
1208,33.33333432674408,1.5363986603915691,1.5363986603915691
1209,33.33333432674408,1.536253746598959,1.536253746598959
1210,33.33333432674408,1.5361085534095764,1.5361085534095764
1211,33.33333432674408,1.5359636396169662,1.5359636396169662
1212,33.33333432674408,1.5358190052211285,1.5358190052211285
1213,33.33333432674408,1.5356742776930332,1.5356742776930332
1214,33.33333432674408,1.5355299226939678,1.5355299226939678
1215,33.33333432674408,1.5353851951658726,1.5353851951658726
1216,33.33333432674408,1.5344757586717606,1.5344757586717606
1217,33.33333432674408,1.533567439764738,1.533567439764738
1218,33.33333432674408,1.5326608903706074,1.5326608903706074
1219,33.33333432674408,1.5317559242248535,1.5317559242248535
1220,33.33333432674408,1.5308516100049019,1.5308516100049019
1221,33.33333432674408,1.529948879033327,1.529948879033327
1222,33.33333432674408,1.529047079384327,1.529047079384327
1223,33.33333432674408,1.5281451866030693,1.5281451866030693
1224,33.33333432674408,1.5272448770701885,1.5272448770701885
1225,33.33333432674408,1.5263459645211697,1.5263459645211697
1226,33.33333432674408,1.5254502184689045,1.5254502184689045
1227,33.33333432674408,1.5245556831359863,1.5245556831359863
1228,33.33333432674408,1.5236626379191875,1.5236626379191875
1229,33.33333432674408,1.5227709896862507,1.5227709896862507
1230,33.33333432674408,1.5218809247016907,1.5218809247016907
1231,33.33333432674408,1.5209917910397053,1.5209917910397053
1232,33.33333432674408,1.5201042406260967,1.5201042406260967
1233,33.33333432674408,1.5192179009318352,1.5192179009318352
1234,33.33333432674408,1.5183325856924057,1.5183325856924057
1235,33.33333432674408,1.517447642982006,1.517447642982006
1236,33.33333432674408,1.5165653079748154,1.5165653079748154
1237,33.33333432674408,1.5156828798353672,1.5156828798353672
1238,33.33333432674408,1.5148032456636429,1.5148032456636429
1239,33.33333432674408,1.5139251947402954,1.5139251947402954
1240,33.33333432674408,1.5130466781556606,1.5130466781556606
1241,33.33333432674408,1.5121694654226303,1.5121694654226303
1242,33.33333432674408,1.5112953260540962,1.5112953260540962
1243,33.33333432674408,1.5104209072887897,1.5104209072887897
1244,33.33333432674408,1.5095476992428303,1.5095476992428303
1245,33.33333432674408,1.5086776576936245,1.5086776576936245
1246,33.33333432674408,1.5078087337315083,1.5078087337315083
1247,33.33333432674408,1.506941020488739,1.506941020488739
1248,33.33333432674408,1.5060731209814548,1.5060731209814548
1249,33.33333432674408,1.5052065253257751,1.5052065253257751
1250,33.33333432674408,1.5043409541249275,1.5043409541249275
1251,33.33333432674408,1.5034771524369717,1.5034771524369717
1252,33.33333432674408,1.5026158653199673,1.5026158653199673
1253,33.33333432674408,1.5017542988061905,1.5017542988061905
1254,33.33333432674408,1.5010399743914604,1.5010399743914604
1255,33.33333432674408,1.5003268606960773,1.5003268606960773
1256,33.33333432674408,1.4996147714555264,1.4996147714555264
1257,33.33333432674408,1.4989037066698074,1.4989037066698074
1258,33.33333432674408,1.4981938526034355,1.4981938526034355
1259,33.33333432674408,1.4974864199757576,1.4974864199757576
1260,33.33333432674408,1.4967788010835648,1.4967788010835648
1261,33.33333432674408,1.4960740692913532,1.4960740692913532
1262,33.33333432674408,1.4953691512346268,1.4953691512346268
1263,33.33333432674408,1.494664791971445,1.494664791971445
1264,33.33333432674408,1.4939619228243828,1.4939619228243828
1265,33.33333432674408,1.4932594262063503,1.4932594262063503
1266,33.33333432674408,1.4925584197044373,1.4925584197044373
1267,33.33333432674408,1.4918584376573563,1.4918584376573563
1268,33.33333432674408,1.4911593869328499,1.4911593869328499
1269,33.33333432674408,1.490461453795433,1.490461453795433
1270,33.33333432674408,1.4897644519805908,1.4897644519805908
1271,33.33333432674408,1.489068754017353,1.489068754017353
1272,33.33333432674408,1.4883741736412048,1.4883741736412048
1273,33.33333432674408,1.4876806177198887,1.4876806177198887
1274,33.33333432674408,1.4869878999888897,1.4869878999888897
1275,33.33333432674408,1.4862967655062675,1.4862967655062675
1276,33.33333432674408,1.48560656234622,1.48560656234622
1277,33.33333432674408,1.4849177561700344,1.4849177561700344
1278,33.33333432674408,1.484229788184166,1.484229788184166
1279,33.33333432674408,1.4835428446531296,1.4835428446531296
1280,33.33333432674408,1.4828573912382126,1.4828573912382126
1281,33.33333432674408,1.4821719378232956,1.4821719378232956
1282,33.33333432674408,1.481487974524498,1.481487974524498
1283,33.33333432674408,1.4808055013418198,1.4808055013418198
1284,33.33333432674408,1.4801240526139736,1.4801240526139736
1285,33.33333432674408,1.4794445596635342,1.4794445596635342
1286,33.33333432674408,1.4787648804485798,1.4787648804485798
1287,33.33333432674408,1.4780862256884575,1.4780862256884575
1288,33.33333432674408,1.4774087816476822,1.4774087816476822
1289,33.33333432674408,1.4767317101359367,1.4767317101359367
1290,33.33333432674408,1.4760560356080532,1.4760560356080532
1291,33.33333432674408,1.4753811992704868,1.4753811992704868
1292,33.33333432674408,1.475532352924347,1.475532352924347
1293,33.33333432674408,1.475679688155651,1.475679688155651
1294,33.33333432674408,1.4758285135030746,1.4758285135030746
1295,33.33333432674408,1.475976873189211,1.475976873189211
1296,33.33333432674408,1.4761265367269516,1.4761265367269516
1297,33.33333432674408,1.4762750826776028,1.4762750826776028
1298,33.33333432674408,1.4764200896024704,1.4764200896024704
1299,33.33333432674408,1.476566307246685,1.476566307246685
1300,33.33333432674408,1.4767100103199482,1.4767100103199482
1301,33.33333432674408,1.476857252418995,1.476857252418995
1302,33.33333432674408,1.4770039357244968,1.4770039357244968
1303,33.33333432674408,1.4771484769880772,1.4771484769880772
1304,33.33333432674408,1.4772925525903702,1.4772925525903702
1305,33.33333432674408,1.4774363487958908,1.4774363487958908
1306,33.33333432674408,1.4775793999433517,1.4775793999433517
1307,33.33333432674408,1.4777223579585552,1.4777223579585552
1308,33.33333432674408,1.4778627082705498,1.4778627082705498
1309,33.33333432674408,1.4780040830373764,1.4780040830373764
1310,33.33333432674408,1.4781434088945389,1.4781434088945389
1311,33.33333432674408,1.478282269090414,1.478282269090414
1312,33.33333432674408,1.4784221537411213,1.4784221537411213
1313,33.33333432674408,1.4785634353756905,1.4785634353756905
1314,33.33333432674408,1.4787026681005955,1.4787026681005955
1315,33.33333432674408,1.4788412488996983,1.4788412488996983
1316,33.33333432674408,1.478979829698801,1.478979829698801
1317,33.33333432674408,1.4791173860430717,1.4791173860430717
1318,33.33333432674408,1.4792566187679768,1.4792566187679768
1319,33.33333432674408,1.4793919399380684,1.4793919399380684
1320,33.33333432674408,1.4795265160501003,1.4795265160501003
1321,33.33333432674408,1.4796608127653599,1.4796608127653599
1322,33.33333432674408,1.4797966927289963,1.4797966927289963
1323,33.33333432674408,1.479932013899088,1.479932013899088
1324,33.33333432674408,1.4800654724240303,1.4800654724240303
1325,33.33333432674408,1.4801982790231705,1.4801982790231705
1326,33.33333432674408,1.480332389473915,1.480332389473915
1327,33.33333432674408,1.4804678037762642,1.4804678037762642
1328,33.33333432674408,1.4806006103754044,1.4806006103754044
1329,33.33333432674408,1.480733323842287,1.480733323842287
1330,33.33333432674408,1.480511948466301,1.480511948466301
1331,33.33333432674408,1.4802913181483746,1.4802913181483746
1332,33.33333432674408,1.4800701290369034,1.4800701290369034
1333,33.33333432674408,1.4798498712480068,1.4798498712480068
1334,33.33333432674408,1.4796297997236252,1.4796297997236252
1335,33.33333432674408,1.4794092625379562,1.4794092625379562
1336,33.33333432674408,1.4791889116168022,1.4791889116168022
1337,33.33333432674408,1.4789698645472527,1.4789698645472527
1338,33.33333432674408,1.478751190006733,1.478751190006733
1339,33.33333432674408,1.4785326085984707,1.4785326085984707
1340,33.33333432674408,1.4783135615289211,1.4783135615289211
1341,33.33333432674408,1.4780955389142036,1.4780955389142036
1342,33.33333432674408,1.4778777956962585,1.4778777956962585
1343,33.33333432674408,1.4776594005525112,1.4776594005525112
1344,33.33333432674408,1.4774415642023087,1.4774415642023087
1345,33.33333432674408,1.4772236347198486,1.4772236347198486
1346,33.33333432674408,1.4770067296922207,1.4770067296922207
1347,33.33333432674408,1.4767900109291077,1.4767900109291077
1348,33.33333432674408,1.4765741303563118,1.4765741303563118
1349,33.33333432674408,1.476358063519001,1.476358063519001
1350,33.33333432674408,1.4761422760784626,1.4761422760784626
1351,33.33333432674408,1.4759261161088943,1.4759261161088943
1352,33.33333432674408,1.475710328668356,1.475710328668356
1353,33.33333432674408,1.475494634360075,1.475494634360075
1354,33.33333432674408,1.4752790331840515,1.4752790331840515
1355,33.33333432674408,1.4750639908015728,1.4750639908015728
1356,33.33333432674408,1.4748487621545792,1.4748487621545792
1357,33.33333432674408,1.4746341854333878,1.4746341854333878
1358,33.33333432674408,1.4744202606379986,1.4744202606379986
1359,33.33333432674408,1.4742065221071243,1.4742065221071243
1360,33.33333432674408,1.4739924110472202,1.4739924110472202
1361,33.33333432674408,1.473778858780861,1.473778858780861
1362,33.33333432674408,1.4735662378370762,1.4735662378370762
1363,33.33333432674408,1.4733538031578064,1.4733538031578064
1364,33.33333432674408,1.4731417410075665,1.4731417410075665
1365,33.33333432674408,1.472929585725069,1.472929585725069
1366,33.33333432674408,1.472717709839344,1.472717709839344
1367,33.33333432674408,1.4725067652761936,1.4725067652761936
1368,33.33333432674408,1.4717590063810349,1.4717590063810349
1369,33.33333432674408,1.471012830734253,1.471012830734253
1370,33.33333432674408,1.4702667482197285,1.4702667482197285
1371,33.33333432674408,1.4695215970277786,1.4695215970277786
1372,33.33333432674408,1.4687776565551758,1.4687776565551758
1373,33.33333432674408,1.468034740537405,1.468034740537405
1374,33.33333432674408,1.4672928489744663,1.4672928489744663
1375,33.33333432674408,1.4665518887341022,1.4665518887341022
1376,33.33333432674408,1.4658118598163128,1.4658118598163128
1377,33.33333432674408,1.4650728553533554,1.4650728553533554
1378,33.33333432674408,1.4643345028162003,1.4643345028162003
1379,33.33333432674408,1.4635968953371048,1.4635968953371048
1380,33.33333432674408,1.462860032916069,1.462860032916069
1381,33.33333432674408,1.4621242880821228,1.4621242880821228
1382,33.33333432674408,1.4613894745707512,1.4613894745707512
1383,33.33333432674408,1.4606552198529243,1.4606552198529243
1384,33.33333432674408,1.459922268986702,1.459922268986702
1385,33.33333432674408,1.4591898769140244,1.4591898769140244
1386,33.33333432674408,1.4584584161639214,1.4584584161639214
1387,33.33333432674408,1.4577286317944527,1.4577286317944527
1388,33.33333432674408,1.4569993130862713,1.4569993130862713
1389,33.33333432674408,1.4562714844942093,1.4562714844942093
1390,33.33333432674408,1.4555437490344048,1.4555437490344048
1391,33.33333432674408,1.45481675863266,1.45481675863266
1392,33.33333432674408,1.4540906995534897,1.4540906995534897
1393,33.33333432674408,1.4533660374581814,1.4533660374581814
1394,33.33333432674408,1.4526422135531902,1.4526422135531902
1395,33.33333432674408,1.4519188553094864,1.4519188553094864
1396,33.33333432674408,1.451196800917387,1.451196800917387
1397,33.33333432674408,1.4504756778478622,1.4504756778478622
1398,33.33333432674408,1.4497552067041397,1.4497552067041397
1399,33.33333432674408,1.4490359462797642,1.4490359462797642
1400,33.33333432674408,1.4483177103102207,1.4483177103102207
1401,33.33333432674408,1.4475997537374496,1.4475997537374496
1402,33.33333432674408,1.4468827284872532,1.4468827284872532
1403,33.33333432674408,1.4461668208241463,1.4461668208241463
1404,33.33333432674408,1.4454517513513565,1.4454517513513565
1405,33.33333432674408,1.4447376132011414,1.4447376132011414
1406,33.33333432674408,1.4440244995057583,1.4440244995057583
1407,33.33333432674408,1.4433130621910095,1.4433130621910095
1408,33.33333432674408,1.442602090537548,1.442602090537548
1409,33.33333432674408,1.4418923296034336,1.4418923296034336
1410,33.33333432674408,1.4411836862564087,1.4411836862564087
1411,33.33333432674408,1.4404760673642159,1.4404760673642159
1412,33.33333432674408,1.4397693797945976,1.4397693797945976
1413,33.33333432674408,1.439063623547554,1.439063623547554
1414,33.33333432674408,1.438357587903738,1.438357587903738
1415,33.33333432674408,1.437652576714754,1.437652576714754
1416,33.33333432674408,1.4369494281709194,1.4369494281709194
1417,33.33333432674408,1.4362473040819168,1.4362473040819168
1418,33.33333432674408,1.4355462044477463,1.4355462044477463
1419,33.33333432674408,1.4348458498716354,1.4348458498716354
1420,33.33333432674408,1.4341465197503567,1.4341465197503567
1421,33.33333432674408,1.4334483072161674,1.4334483072161674
1422,33.33333432674408,1.4327514916658401,1.4327514916658401
1423,33.33333432674408,1.4320550486445427,1.4320550486445427
1424,33.33333432674408,1.431360188871622,1.431360188871622
1425,33.33333432674408,1.4306659810245037,1.4306659810245037
1426,33.33333432674408,1.4299724251031876,1.4299724251031876
1427,33.33333432674408,1.429279800504446,1.429279800504446
1428,33.33333432674408,1.4285881072282791,1.4285881072282791
1429,33.33333432674408,1.4278973452746868,1.4278973452746868
1430,33.33333432674408,1.427207700908184,1.427207700908184
1431,33.33333432674408,1.4265192672610283,1.4265192672610283
1432,33.33333432674408,1.4258316718041897,1.4258316718041897
1433,33.33333432674408,1.4251451008021832,1.4251451008021832
1434,33.33333432674408,1.4244590885937214,1.4244590885937214
1435,33.33333432674408,1.4237740077078342,1.4237740077078342
1436,33.33333432674408,1.4230902306735516,1.4230902306735516
1437,33.33333432674408,1.4224073849618435,1.4224073849618435
1438,33.33333432674408,1.4217250980436802,1.4217250980436802
1439,33.33333432674408,1.4210439287126064,1.4210439287126064
1440,33.33333432674408,1.4203639701008797,1.4203639701008797
1441,33.33333432674408,1.4196842908859253,1.4196842908859253
1442,33.33333432674408,1.4190059155225754,1.4190059155225754
1443,33.33333432674408,1.418328657746315,1.418328657746315
1444,33.33333432674408,1.4180130325257778,1.4180130325257778
1445,33.33333432674408,1.4176975935697556,1.4176975935697556
1446,33.33333432674408,1.417382899671793,1.417382899671793
1447,33.33333432674408,1.4170686714351177,1.4170686714351177
1448,33.33333432674408,1.4167547225952148,1.4167547225952148
1449,33.33333432674408,1.4164404943585396,1.4164404943585396
1450,33.33333432674408,1.4161265455186367,1.4161265455186367
1451,33.33333432674408,1.4158127829432487,1.4158127829432487
1452,33.33333432674408,1.415499672293663,1.415499672293663
1453,33.33333432674408,1.4151866547763348,1.4151866547763348
1454,33.33333432674408,1.414873730391264,1.414873730391264
1455,33.33333432674408,1.4145608060061932,1.4145608060061932
1456,33.33333432674408,1.414248999208212,1.414248999208212
1457,33.33333432674408,1.4139367267489433,1.4139367267489433
1458,33.33333432674408,1.4136248268187046,1.4136248268187046
1459,33.33333432674408,1.4133138582110405,1.4133138582110405
1460,33.33333432674408,1.4130019582808018,1.4130019582808018
1461,33.33333432674408,1.4126907102763653,1.4126907102763653
1462,33.33333432674408,1.4123805798590183,1.4123805798590183
